DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
02/27/2014 01:25:00,58,22,14,1,4,1
02/27/2014 01:26:00,58,21,14,1,4,1
02/27/2014 01:27:00,58,21,14,1,4,1
02/27/2014 01:28:00,58,22,14,1,4,1
02/27/2014 01:29:00,58,21,14,1,3,1
02/27/2014 01:30:00,58,20,15,1,4,1
02/27/2014 01:31:00,58,20,15,1,4,1
02/27/2014 01:32:00,58,20,14,1,4,1
02/27/2014 01:33:00,58,20,14,1,3,1
02/27/2014 01:34:00,58,18,15,2,4,1
02/27/2014 01:35:00,58,17,15,2,4,1
02/27/2014 01:36:00,58,18,15,2,3,1
02/27/2014 01:37:00,58,18,15,1,3,1
02/27/2014 01:38:00,58,17,15,2,4,1
02/27/2014 01:39:00,58,17,15,2,3,1
02/27/2014 01:40:00,58,17,15,2,3,1
02/27/2014 01:41:00,58,18,15,2,3,1
02/27/2014 01:42:00,58,18,14,2,3,1
02/27/2014 01:43:00,58,18,14,2,3,1
02/27/2014 01:44:00,58,18,14,2,3,1
02/27/2014 01:45:00,58,18,14,2,3,1
02/27/2014 01:46:00,58,18,14,2,2,1
02/27/2014 01:47:00,58,18,14,2,2,1
02/27/2014 01:48:00,58,19,14,1,2,1
02/27/2014 01:49:00,58,19,14,1,2,1
02/27/2014 01:50:00,58,19,13,2,2,1
02/27/2014 01:51:00,58,19,13,1,2,1
02/27/2014 01:52:00,58,19,13,1,2,1
02/27/2014 01:53:00,58,18,13,1,2,1
02/27/2014 01:54:00,58,18,13,1,1,1
02/27/2014 01:55:00,58,18,13,1,1,1
02/27/2014 01:56:00,58,19,13,1,1,1
02/27/2014 01:57:00,58,18,13,1,1,1
02/27/2014 01:58:00,58,18,13,1,1,1
02/27/2014 01:59:00,58,18,13,1,1,1
02/27/2014 02:00:00,58,17,13,1,1,1
02/27/2014 02:01:00,58,17,13,1,1,1
02/27/2014 02:02:00,58,17,13,1,1,1
02/27/2014 02:03:00,58,17,13,1,0,1
02/27/2014 02:04:00,58,17,13,1,0,1
02/27/2014 02:05:00,58,17,13,1,0,1
02/27/2014 02:06:00,58,17,13,1,0,1
02/27/2014 02:07:00,58,17,13,1,0,1
02/27/2014 02:08:00,58,17,13,1,0,1
02/27/2014 02:09:00,58,17,13,1,0,1
02/27/2014 02:10:00,58,17,13,1,0,1
02/27/2014 02:11:00,58,17,13,1,-1,1
02/27/2014 02:12:00,58,17,13,1,-1,1
02/27/2014 02:13:00,58,16,13,1,-1,1
02/27/2014 02:14:00,58,16,13,1,0,1
02/27/2014 02:15:00,58,16,13,1,0,1
02/27/2014 02:16:00,58,17,13,1,0,1
02/27/2014 02:17:00,58,17,12,1,0,1
02/27/2014 02:18:00,58,17,12,1,-1,1
02/27/2014 02:19:00,58,17,12,1,-1,1
02/27/2014 02:20:00,58,17,13,1,-1,1
02/27/2014 02:21:00,58,18,13,0,-1,1
02/27/2014 02:22:00,58,18,13,0,-1,1
02/27/2014 02:23:00,58,17,13,0,-1,1
02/27/2014 02:24:00,58,18,13,0,-1,1
02/27/2014 02:25:00,58,18,13,0,-1,1
02/27/2014 02:26:00,58,18,13,0,-1,1
02/27/2014 02:27:00,58,18,13,0,-1,1
02/27/2014 02:28:00,58,17,13,0,-1,1
02/27/2014 02:29:00,58,17,13,0,-1,1
02/27/2014 02:30:00,58,17,13,0,-1,1
02/27/2014 02:31:00,58,17,13,0,-1,1
02/27/2014 02:32:00,58,17,13,0,-1,1
02/27/2014 02:33:00,58,17,13,0,-1,1
02/27/2014 02:34:00,58,18,14,0,-1,1
02/27/2014 02:35:00,58,17,14,0,-1,1
02/27/2014 02:36:00,58,17,14,0,-1,1
02/27/2014 02:37:00,58,17,14,0,-1,1
02/27/2014 02:38:00,58,17,13,0,-1,1
02/27/2014 02:39:00,58,17,13,0,-1,1
02/27/2014 02:40:00,58,17,12,0,-1,1
02/27/2014 02:41:00,58,17,12,0,-1,1
02/27/2014 02:42:00,58,17,13,0,-1,1
02/27/2014 02:43:00,58,17,13,-1,-2,1
02/27/2014 02:44:00,58,17,13,0,-2,1
02/27/2014 02:45:00,58,17,13,-1,-2,1
02/27/2014 02:46:00,58,16,13,0,-2,1
02/27/2014 02:47:00,58,17,13,-1,-2,1
02/27/2014 02:48:00,58,17,13,-1,-2,1
02/27/2014 02:49:00,58,16,13,-1,-2,1
02/27/2014 02:50:00,58,16,13,-1,-2,1
02/27/2014 02:51:00,58,17,12,-1,-2,1
02/27/2014 02:52:00,58,17,12,-1,-2,1
02/27/2014 02:53:00,58,17,12,-1,-2,1
02/27/2014 02:54:00,58,17,13,-1,-3,1
02/27/2014 02:55:00,58,16,13,-1,-3,1
02/27/2014 02:56:00,58,16,13,-1,-3,1
02/27/2014 02:57:00,58,16,13,-1,-3,1
02/27/2014 02:58:00,58,16,13,-1,-3,1
02/27/2014 02:59:00,58,16,13,-1,-4,1
02/27/2014 03:00:00,58,16,13,-1,-4,1
02/27/2014 03:01:00,58,15,12,-1,-4,1
02/27/2014 03:02:00,58,15,12,-1,-4,1
02/27/2014 03:03:00,58,15,12,-1,-4,1
02/27/2014 03:04:00,58,15,12,-1,-4,1
02/27/2014 03:05:00,58,15,12,-1,-4,1
02/27/2014 03:06:00,58,15,12,-1,-4,1
02/27/2014 03:07:00,58,15,12,-1,-4,1
02/27/2014 03:08:00,58,15,13,-1,-5,1
02/27/2014 03:09:00,58,15,13,-1,-5,1
02/27/2014 03:10:00,58,15,13,-1,-5,1
02/27/2014 03:11:00,58,15,12,-1,-5,1
02/27/2014 03:12:00,58,15,12,-1,-5,1
02/27/2014 03:13:00,58,15,12,-1,-5,1
02/27/2014 03:14:00,58,15,12,-1,-6,1
02/27/2014 03:15:00,58,15,12,-1,-6,1
02/27/2014 03:16:00,58,15,12,-2,-6,1
02/27/2014 03:17:00,58,14,12,-2,-6,1
02/27/2014 03:18:00,58,15,13,-2,-6,1
02/27/2014 03:19:00,58,15,12,-2,-6,1
02/27/2014 03:20:00,58,15,13,-2,-6,1
02/27/2014 03:21:00,58,15,13,-2,-6,1
02/27/2014 03:22:00,58,15,13,-2,-6,1
02/27/2014 03:23:00,58,15,13,-2,-6,1
02/27/2014 03:24:00,58,15,13,-2,-6,1
02/27/2014 03:25:00,58,15,13,-2,-7,1
02/27/2014 03:26:00,58,15,13,-2,-7,1
02/27/2014 03:27:00,58,15,13,-2,-7,1
02/27/2014 03:28:00,58,14,13,-2,-7,1
02/27/2014 03:29:00,58,13,13,-2,-7,1
02/27/2014 03:30:00,58,14,12,-2,-7,1
02/27/2014 03:31:00,58,14,12,-2,-7,1
02/27/2014 03:32:00,58,14,12,-2,-7,1
02/27/2014 03:33:00,58,14,13,-2,-8,1
02/27/2014 03:34:00,58,14,13,-2,-8,1
02/27/2014 03:35:00,58,14,13,-3,-8,1
02/27/2014 03:36:00,58,14,13,-3,-8,1
02/27/2014 03:37:00,58,14,13,-3,-8,1
02/27/2014 03:38:00,58,14,13,-3,-8,1
02/27/2014 03:39:00,58,14,13,-3,-8,1
02/27/2014 03:40:00,58,13,12,-3,-8,1
02/27/2014 03:41:00,58,13,12,-3,-9,1
02/27/2014 03:42:00,58,14,14,-3,-9,1
02/27/2014 03:43:00,58,14,14,-3,-9,1
02/27/2014 03:44:00,58,13,14,-3,-9,1
02/27/2014 03:45:00,58,13,14,-3,-9,1
02/27/2014 03:46:00,58,13,15,-3,-9,1
02/27/2014 03:47:00,58,13,13,-3,-10,1
02/27/2014 03:48:00,58,13,14,-3,-10,1
02/27/2014 03:49:00,58,14,14,-3,-9,1
02/27/2014 03:50:00,58,13,14,-2,-10,1
02/27/2014 03:51:00,58,14,14,-2,-10,1
02/27/2014 03:52:00,58,13,14,-2,-10,1
02/27/2014 03:53:00,58,13,14,-2,-10,1
02/27/2014 03:54:00,58,14,15,-2,-10,1
02/27/2014 03:55:00,58,14,15,-2,-10,1
02/27/2014 03:56:00,58,14,15,-2,-10,1
02/27/2014 03:57:00,58,14,13,-2,-10,1
02/27/2014 03:58:00,58,14,13,-2,-9,1
02/27/2014 03:59:00,58,14,13,-2,-9,1
02/27/2014 04:00:00,58,14,13,-2,-9,1
02/27/2014 04:01:00,58,14,13,-2,-9,1
02/27/2014 04:02:00,58,14,12,-2,-8,1
02/27/2014 04:03:00,58,15,11,-2,-8,1
02/27/2014 04:04:00,58,14,12,-2,-8,1
02/27/2014 04:05:00,58,13,11,-2,-8,1
02/27/2014 04:06:00,58,13,11,-2,-8,1
02/27/2014 04:07:00,58,13,11,-2,-8,1
02/27/2014 04:08:00,58,14,12,-2,-8,1
02/27/2014 04:09:00,58,12,11,-2,-9,1
02/27/2014 04:10:00,58,12,11,-2,-9,1
02/27/2014 04:11:00,58,12,11,-2,-9,1
02/27/2014 04:12:00,58,12,12,-2,-9,1
02/27/2014 04:13:00,58,12,12,-2,-9,1
02/27/2014 04:14:00,58,13,11,-2,-9,1
02/27/2014 04:15:00,58,14,9,-2,-8,1
02/27/2014 04:16:00,58,13,11,-2,-9,1
02/27/2014 04:17:00,58,13,11,-2,-9,1
02/27/2014 04:18:00,58,13,10,-2,-8,1
02/27/2014 04:19:00,58,14,11,-3,-9,1
02/27/2014 04:20:00,58,13,11,-2,-9,1
02/27/2014 04:21:00,58,14,10,-2,-9,1
02/27/2014 04:22:00,58,13,10,-3,-9,1
02/27/2014 04:23:00,58,13,10,-3,-9,1
02/27/2014 04:24:00,58,13,10,-3,-9,1
02/27/2014 04:25:00,58,13,9,-3,-9,1
02/27/2014 04:26:00,58,13,11,-2,-9,1
02/27/2014 04:27:00,58,13,11,-2,-9,1
02/27/2014 04:28:00,58,13,11,-2,-9,1
02/27/2014 04:29:00,58,13,12,-2,-9,1
02/27/2014 04:30:00,58,13,11,-2,-9,1
02/27/2014 04:31:00,58,13,12,-3,-10,1
02/27/2014 04:32:00,58,14,12,-3,-9,1
02/27/2014 04:33:00,58,13,12,-2,-9,1
02/27/2014 04:34:00,58,12,12,-2,-9,1
02/27/2014 04:35:00,58,13,12,-3,-9,1
02/27/2014 04:36:00,58,13,12,-2,-9,1
02/27/2014 04:37:00,58,13,12,-2,-9,1
02/27/2014 04:38:00,58,13,13,-2,-9,1
02/27/2014 04:39:00,58,14,13,-2,-9,1
02/27/2014 04:40:00,58,13,13,-2,-9,1
02/27/2014 04:41:00,58,13,13,-2,-9,1
02/27/2014 04:42:00,58,14,14,-2,-8,1
02/27/2014 04:43:00,58,13,12,-2,-8,1
02/27/2014 04:44:00,58,13,12,-2,-9,1
02/27/2014 04:45:00,58,13,11,-2,-9,1
02/27/2014 04:46:00,58,13,11,-2,-9,1
02/27/2014 04:47:00,58,13,11,-2,-9,1
02/27/2014 04:48:00,58,13,10,-2,-8,1
02/27/2014 04:49:00,58,13,10,-2,-8,1
02/27/2014 04:50:00,58,13,10,-2,-8,1
02/27/2014 04:51:00,58,12,10,-2,-8,1
02/27/2014 04:52:00,58,13,11,-2,-8,1
02/27/2014 04:53:00,58,13,10,-2,-8,1
02/27/2014 04:54:00,58,13,11,-2,-8,1
02/27/2014 04:55:00,58,13,10,-2,-8,1
02/27/2014 04:56:00,58,13,10,-2,-7,1
02/27/2014 04:57:00,58,13,10,-2,-8,1
02/27/2014 04:58:00,58,13,10,-2,-8,1
02/27/2014 04:59:00,58,13,10,-2,-8,1
02/27/2014 05:00:00,58,13,10,-2,-8,1
02/27/2014 05:01:00,58,13,11,-2,-8,1
02/27/2014 05:02:00,58,13,11,-2,-8,1
02/27/2014 05:03:00,58,13,11,-1,-8,1
02/27/2014 05:04:00,58,13,11,-1,-8,1
02/27/2014 05:05:00,58,13,10,-1,-8,1
02/27/2014 05:06:00,58,13,11,-1,-8,1
02/27/2014 05:07:00,58,13,10,-1,-7,1
02/27/2014 05:08:00,58,14,10,-1,-7,1
02/27/2014 05:09:00,58,14,10,-1,-8,1
02/27/2014 05:10:00,58,14,10,-1,-8,1
02/27/2014 05:11:00,58,14,10,-1,-7,1
02/27/2014 05:12:00,58,14,10,-1,-7,1
02/27/2014 05:13:00,58,14,11,-1,-7,1
02/27/2014 05:14:00,58,13,10,-1,-7,1
02/27/2014 05:15:00,58,13,11,-2,-7,1
02/27/2014 05:16:00,58,13,10,-2,-7,1
02/27/2014 05:17:00,58,14,10,-2,-7,1
02/27/2014 05:18:00,58,14,10,-2,-7,1
02/27/2014 05:19:00,58,14,10,-2,-7,1
02/27/2014 05:20:00,58,14,10,-1,-7,1
02/27/2014 05:21:00,58,14,10,-2,-7,1
02/27/2014 05:22:00,58,14,10,-2,-7,1
02/27/2014 05:23:00,58,14,10,-1,-7,1
02/27/2014 05:24:00,58,14,11,-2,-7,1
02/27/2014 05:25:00,58,14,11,-2,-6,1
02/27/2014 05:26:00,58,14,10,-2,-6,1
02/27/2014 05:27:00,58,15,10,-2,-6,1
02/27/2014 05:28:00,58,15,10,-2,-5,1
02/27/2014 05:29:00,58,16,9,-2,-5,1
02/27/2014 05:30:00,58,16,10,-2,-5,1
02/27/2014 05:31:00,58,16,10,-2,-5,1
02/27/2014 05:32:00,58,16,10,-2,-5,1
02/27/2014 05:33:00,58,16,10,-2,-5,1
02/27/2014 05:34:00,58,16,10,-2,-5,1
02/27/2014 05:35:00,58,16,9,-2,-5,1
02/27/2014 05:36:00,58,16,9,-2,-5,1
02/27/2014 05:37:00,58,16,10,-2,-5,1
02/27/2014 05:38:00,58,16,10,-2,-5,1
02/27/2014 05:39:00,58,16,10,-2,-5,1
02/27/2014 05:40:00,58,16,10,-2,-5,1
02/27/2014 05:41:00,58,16,10,-2,-5,1
02/27/2014 05:42:00,58,16,10,-2,-5,1
02/27/2014 05:43:00,58,15,10,-2,-5,1
02/27/2014 05:44:00,58,15,11,-2,-5,1
02/27/2014 05:45:00,58,15,11,-2,-5,1
02/27/2014 05:46:00,58,15,11,-2,-5,1
02/27/2014 05:47:00,58,15,11,-2,-5,1
02/27/2014 05:48:00,58,16,10,-2,-5,1
02/27/2014 05:49:00,58,16,9,-2,-5,1
02/27/2014 05:50:00,58,16,10,-2,-5,1
02/27/2014 05:51:00,58,16,10,-2,-5,1
02/27/2014 05:52:00,58,16,10,-2,-5,1
02/27/2014 05:53:00,58,15,10,-2,-5,1
02/27/2014 05:54:00,58,15,10,-2,-6,1
02/27/2014 05:55:00,58,16,10,-2,-6,1
02/27/2014 05:56:00,58,16,10,-2,-6,1
02/27/2014 05:57:00,58,17,10,-2,-6,1
02/27/2014 05:58:00,58,17,10,-2,-6,1
02/27/2014 05:59:00,58,17,10,-2,-6,1
02/27/2014 06:00:00,58,17,10,-2,-6,1
02/27/2014 06:01:00,58,17,10,-2,-6,1
02/27/2014 06:02:00,58,17,10,-2,-6,1
02/27/2014 06:03:00,58,17,10,-2,-6,1
02/27/2014 06:04:00,58,17,11,-2,-6,1
02/27/2014 06:05:00,58,19,10,-2,-6,1
02/27/2014 06:06:00,58,18,10,-2,-6,1
02/27/2014 06:07:00,58,18,10,-2,-6,1
02/27/2014 06:08:00,58,19,10,-2,-6,1
02/27/2014 06:09:00,58,18,10,-2,-6,1
02/27/2014 06:10:00,58,18,10,-2,-6,1
02/27/2014 06:11:00,58,19,10,-2,-6,1
02/27/2014 06:12:00,58,18,10,-2,-6,1
02/27/2014 06:13:00,58,18,10,-2,-6,1
02/27/2014 06:14:00,58,18,10,-2,-6,1
02/27/2014 06:15:00,58,18,11,-2,-6,1
02/27/2014 06:16:00,58,18,11,-2,-6,1
02/27/2014 06:17:00,58,18,11,-2,-6,1
02/27/2014 06:18:00,58,19,11,-2,-6,1
02/27/2014 06:19:00,58,19,10,-2,-6,1
02/27/2014 06:20:00,58,19,10,-2,-6,1
02/27/2014 06:21:00,58,19,10,-2,-6,1
02/27/2014 06:22:00,58,20,10,-2,-6,1
02/27/2014 06:23:00,58,20,10,-2,-6,1
02/27/2014 06:24:00,58,19,10,-2,-6,1
02/27/2014 06:25:00,58,20,10,-2,-6,1
02/27/2014 06:26:00,58,20,10,-2,-5,1
02/27/2014 06:27:00,58,19,10,-2,-5,1
02/27/2014 06:28:00,58,20,10,-2,-6,1
02/27/2014 06:29:00,58,20,10,-2,-5,1
02/27/2014 06:30:00,58,19,10,-2,-5,1
02/27/2014 06:31:00,58,19,10,-2,-5,1
02/27/2014 06:32:00,58,19,9,-2,-5,1
02/27/2014 06:33:00,58,19,10,-2,-5,1
02/27/2014 06:34:00,58,20,10,-2,-6,1
02/27/2014 06:35:00,58,20,10,-2,-6,1
02/27/2014 06:36:00,58,20,10,-2,-6,1
02/27/2014 06:37:00,58,20,10,-2,-6,1
02/27/2014 06:38:00,58,20,10,-2,-6,1
02/27/2014 06:39:00,58,20,11,-2,-6,1
02/27/2014 06:40:00,58,19,11,-2,-6,1
02/27/2014 06:41:00,58,20,11,-2,-6,1
02/27/2014 06:42:00,58,20,11,-2,-6,1
02/27/2014 06:43:00,58,20,11,-2,-6,1
02/27/2014 06:44:00,58,21,11,-3,-6,1
02/27/2014 06:45:00,58,20,8,-3,-6,1
02/27/2014 06:46:00,58,20,10,-3,-6,1
02/27/2014 06:47:00,58,21,9,-3,-6,1
02/27/2014 06:48:00,58,21,9,-2,-6,1
02/27/2014 06:49:00,58,20,10,-2,-7,1
02/27/2014 06:50:00,58,20,11,-2,-7,1
02/27/2014 06:51:00,58,20,11,-2,-7,1
02/27/2014 06:52:00,58,20,10,-2,-7,1
02/27/2014 06:53:00,58,20,11,-2,-7,1
02/27/2014 06:54:00,58,20,11,-2,-7,1
02/27/2014 06:55:00,58,20,12,-2,-7,1
02/27/2014 06:56:00,58,20,12,-2,-7,1
02/27/2014 06:57:00,58,20,11,-2,-7,1
02/27/2014 06:58:00,58,20,11,-2,-7,1
02/27/2014 06:59:00,58,20,11,-2,-7,1
02/27/2014 07:00:00,58,20,11,-2,-7,1
02/27/2014 07:01:00,58,20,11,-2,-7,1
02/27/2014 07:02:00,58,20,11,-2,-7,1
02/27/2014 07:03:00,58,19,11,-2,-7,1
02/27/2014 07:04:00,58,19,11,-2,-7,1
02/27/2014 07:05:00,58,20,11,-2,-7,1
02/27/2014 07:06:00,58,19,10,-2,-7,1
02/27/2014 07:07:00,58,19,10,-2,-7,1
02/27/2014 07:08:00,58,20,10,-2,-6,1
02/27/2014 07:09:00,58,19,10,-2,-6,1
02/27/2014 07:10:00,58,19,11,-3,-6,1
02/27/2014 07:11:00,58,20,11,-3,-6,1
02/27/2014 07:12:00,58,19,11,-3,-6,1
02/27/2014 07:13:00,58,19,11,-3,-6,1
02/27/2014 07:14:00,58,20,11,-3,-6,1
02/27/2014 07:15:00,58,19,10,-3,-6,1
02/27/2014 07:16:00,58,19,10,-3,-6,1
02/27/2014 07:17:00,58,19,11,-3,-6,1
02/27/2014 07:18:00,58,19,11,-2,-6,1
02/27/2014 07:19:00,58,19,10,-3,-6,1
02/27/2014 07:20:00,58,19,11,-3,-6,1
02/27/2014 07:21:00,58,19,11,-3,-6,1
02/27/2014 07:22:00,58,19,11,-3,-5,1
02/27/2014 07:23:00,58,18,11,-3,-5,1
02/27/2014 07:24:00,58,18,11,-3,-5,1
02/27/2014 07:25:00,58,19,10,-3,-5,1
02/27/2014 07:26:00,58,18,11,-3,-5,1
02/27/2014 07:27:00,58,18,10,-3,-6,1
02/27/2014 07:28:00,58,18,10,-3,-6,1
02/27/2014 07:29:00,58,19,10,-3,-6,1
02/27/2014 07:30:00,58,19,10,-3,-6,1
02/27/2014 07:31:00,58,19,9,-3,-6,1
02/27/2014 07:32:00,58,19,10,-3,-6,1
02/27/2014 07:33:00,58,19,10,-3,-6,1
02/27/2014 07:34:00,58,19,10,-3,-6,1
02/27/2014 07:35:00,58,19,10,-3,-6,1
02/27/2014 07:36:00,58,19,10,-3,-6,1
02/27/2014 07:37:00,58,19,10,-3,-6,1
02/27/2014 07:38:00,58,19,10,-3,-6,1
02/27/2014 07:39:00,58,19,11,-3,-6,1
02/27/2014 07:40:00,58,19,11,-3,-6,1
02/27/2014 07:41:00,58,18,11,-3,-6,1
02/27/2014 07:42:00,58,18,10,-3,-6,1
02/27/2014 07:43:00,58,18,10,-3,-6,1
02/27/2014 07:44:00,58,18,11,-3,-6,1
02/27/2014 07:45:00,58,19,10,-3,-6,1
02/27/2014 07:46:00,58,19,10,-3,-6,1
02/27/2014 07:47:00,58,19,10,-3,-6,1
02/27/2014 07:48:00,58,19,10,-3,-6,1
02/27/2014 07:49:00,58,19,9,-3,-6,1
02/27/2014 07:50:00,58,19,9,-3,-5,1
02/27/2014 07:51:00,58,18,9,-3,-5,1
02/27/2014 07:52:00,58,18,9,-3,-5,1
02/27/2014 07:53:00,58,19,10,-3,-5,1
02/27/2014 07:54:00,58,19,10,-3,-5,1
02/27/2014 07:55:00,58,19,8,-3,-5,1
02/27/2014 07:56:00,58,19,7,-3,-5,1
02/27/2014 07:57:00,58,19,7,-3,-5,1
02/27/2014 07:58:00,58,18,6,-3,-5,1
02/27/2014 07:59:00,58,18,7,-3,-6,1
02/27/2014 08:00:00,58,18,6,-3,-6,1
02/27/2014 08:01:00,58,18,6,-3,-6,1
02/27/2014 08:02:00,58,18,6,-3,-6,1
02/27/2014 08:03:00,58,18,5,-3,-6,1
02/27/2014 08:04:00,58,18,6,-3,-6,1
02/27/2014 08:05:00,58,17,6,-3,-6,1
02/27/2014 08:06:00,58,17,7,-3,-5,1
02/27/2014 08:07:00,58,18,6,-3,-5,1
02/27/2014 08:08:00,58,18,6,-3,-5,1
02/27/2014 08:09:00,58,18,6,-3,-5,1
02/27/2014 08:10:00,58,17,5,-3,-4,1
02/27/2014 08:11:00,58,18,5,-3,-4,1
02/27/2014 08:12:00,58,18,6,-4,-5,1
02/27/2014 08:13:00,58,18,6,-4,-5,1
02/27/2014 08:14:00,58,18,5,-4,-5,1
02/27/2014 08:15:00,58,18,5,-4,-4,1
02/27/2014 08:16:00,58,18,5,-4,-4,1
02/27/2014 08:17:00,58,18,5,-4,-4,1
02/27/2014 08:18:00,58,18,5,-4,-4,1
02/27/2014 08:19:00,58,19,5,-4,-4,1
02/27/2014 08:20:00,58,19,5,-4,-4,1
02/27/2014 08:21:00,58,19,5,-4,-4,1
02/27/2014 08:22:00,58,19,5,-4,-4,1
02/27/2014 08:23:00,58,19,5,-4,-4,1
02/27/2014 08:24:00,58,19,5,-4,-5,1
02/27/2014 08:25:00,58,19,5,-4,-4,1
02/27/2014 08:26:00,58,19,6,-4,-4,1
02/27/2014 08:27:00,58,19,6,-4,-4,1
02/27/2014 08:28:00,58,19,6,-4,-4,1
02/27/2014 08:29:00,58,20,6,-4,-4,1
02/27/2014 08:30:00,58,19,5,-4,-4,1
02/27/2014 08:31:00,58,20,5,-4,-4,1
02/27/2014 08:32:00,58,19,5,-4,-4,1
02/27/2014 08:33:00,58,19,5,-4,-5,1
02/27/2014 08:34:00,58,19,5,-4,-4,1
02/27/2014 08:35:00,58,19,5,-4,-5,1
02/27/2014 08:36:00,58,19,5,-4,-4,1
02/27/2014 08:37:00,58,19,6,-4,-4,1
02/27/2014 08:38:00,58,19,6,-4,-4,1
02/27/2014 08:39:00,58,19,6,-4,-4,1
02/27/2014 08:40:00,58,20,6,-4,-4,1
02/27/2014 08:41:00,58,19,6,-4,-4,1
02/27/2014 08:42:00,58,19,6,-4,-4,1
02/27/2014 08:43:00,58,19,6,-4,-4,1
02/27/2014 08:44:00,58,19,6,-4,-4,1
02/27/2014 08:45:00,58,19,6,-4,-4,1
